P3-F2859,EXTRACTION BIT POSITION,,
P3-F3183,WRITE DATA SELECTION,,
P3-F3260,SET WRITE DATA,,
P3-F3508,PC link child office setup is disregarded.,,
P3-F0616,L1:S22 DISCONNECTION DISPLAY,,
P3-F0638,L1:S43 NO CONNECTION,,
P3-F0715,L3:N7 NORMAL DISPLAY,,
P3-F1171,L7:S8 ALARM DISPLAY,,
P3-F2073,P2-L5:S7 DISCONNECTION DISPLAY,,
P3-F2519,CLEAR ROBOT EXTRACTTION,,
P3-F3272,SET WRITE DATA,,
P3-F3382,L3(PC-LINK):S15 NORMAL DISPLAY,,
P3-F0281,FB Library               BPE                     ,,
P3-F0727,L3:N13 NORMAL DISPLAY,,
P3-F1293,Sorting end judging -2,,
P3-F1370,DIRECTION FOR THE TIP EXCHANGE(TIME-7)(TIP FORMING ON),,
P3-F1519,TIME -7 ROBOT SELECTION(TIP FORMING ON),,
P3-F2195,EX PIF  IN DISCONNECTED STATE STORAGE,,
P3-F3592,L1:S32 NORMAL DISPLAY,,
P3-F3609,L1:S34 NO CONNECTION,,
P3-F3691,WRITE DATA SELECTION,,
P3-F0150,MANUAL OPERATION SW4-TIM3,,
P3-F0491,PC LINK SLAVE SETTING IS IGNORE,,
P3-F0816,L8:S7 DISCONNECTION DISPLAY,,
P3-F1283,INDIRECT ADDRESS FOR STORING MAXIMUM VALUE BIT POSITION,,
P3-F2295,TRANSFER ADDRESS DISPLAY,,
P3-F3131,INPUT SCREEN DISPLAY,,
P3-F3164,INPUT SCREEN DISPLAY,,
P3-F3252,SET WRITE DATA,,
P3-F3560,ROBOT STATE PL,,
P3-F0003,INITIALIZE EM AREA,,
P3-F0501,P1:L2:N3 NORMAL DISPLAY,,
P1-F0348,PARTS SET CONFIRMATION 3,,
P1-F0201,1ST PALLET LOCK,,
P1-F0019,AC015 POWER PANEL,,
P1-F0142,5ST AREA START CONDITION OFF FAULT,,
P2-F0130,To EDC CycleStep1.SpareSINT,,
P2-F0209,To EDC Trend3.TotalResult & TrendData,,
P2-F0454,To EDC Trend.ActPrgNum,,
P2-F0364,To EDC Trend.AssyNum,,
P2-F0581,To EDC Quality-DATA 6,,
P2-F0027,To EDC Quality-DATA 1,,
P2-F0519,To EDC Quality-DATA 3,,
P2-F0177,To EDC Quality-DATA 1,,
P2-F0470,To EDC Quality-DATA 9,,
P2-F0467,To EDC Quality-DATA 6,,
P2-F0186,To EDC Quality-DATA 1,,
P2-F0431,To EDC Quality-JOB STATUS,,
P2-F0006,To EDC Quality.ToolCommandType,,
P2-F0413,To EDC Quality-DATA 10,,
P2-F0403,To EDC Quality-JOB STATUS,,
P2-F0079,To EDC Quality.ToolCommandType,,
P2-F0191,To EDC Quality-DATA 1,,
P2-F0346,To EDC Quality-DATA 6,,
P2-F0317,To EDC Quality-DATA 7,,
P2-F0158,To EDC Quality.ToolCommandType,,
P2-F0108,To EDC Quality-DATA 7,,
P2-F0224,To EDC Quality.VinNum,,
P3-F0030,L7:S15 DISCONNECTION DISPLAY,,
P3-F0690,L2:N9 ALARM DISPLAY,,
P3-F0817,L8:S7 ALARM DISPLAY,,
P3-F0916,PRODUCTION COUNT,,
P3-F1031,REAL TIME HOUR GET,,
P3-F1251,EMERGENCY STOP SITUATION SCREEN,,
P3-F1273,STORE MAXIMUM VALUE BIT POSITION(OUTPUT TO D5D2),,
P3-F1939,CYCLE TIME (END OF PROCESS) R/B-49,,
P3-F2296,TRANSFER INDIRECT ADDRESS,,
P3-F2593,CLEAR PROCESS ROBOT SETTING,,
P3-F3275,RESTRICTION DIGITS,,
P3-F3760,OPERATION MODE DISPLAY,,
P3-F0075,DEVICE SELECTION PL SW IN PUT ,,
P3-F1186,FREQUENCY OF ALARM 5 (SPARE),,
P3-F1571,LIGHTING OF TIME-3 LAMP(TIP FORMING ON),,
P3-F2264,TRANSFER INDIRECT ADDRESS,,
P3-F3100,INDIRECT ADDRESS TRANSFER,,
P3-F3342,L3(PC-LINK):S7 NORMAL DISPLAY,,
P3-F3485,PC link child office setup is disregarded.,,
P3-F3496,PC link child office setup is disregarded.,,
P3-F3573,SET R PROCESS ROBOT CONNECTION,,
P3-F0043,L7:S42 NO CONNECTION,,
P3-F0098,STORE KEY ENTRY STATE.,,
P3-F0153,MANUAL OPERATION SW7-TIM6,,
P3-F0384,END OF CYCLE TIME R/B4,,
P3-F0791,L8:S1 NORMAL DISPLAY,,
P3-F0808,L8:S5 DISCONNECTION DISPLAY,,
P3-F1088,5-2 END JUDGMENT AT TIME,,
P3-F1165,L7:S6 NO CONNECTION,,
P3-F1264,L7:S45 DISCONNECTION DISPLAY,,
P3-F2397,COUNT UP COUNT1,,
P3-F2771,NOT CHOOSE,,
P3-F3068,ADDRESS INDICATION TRANSFER,,
P3-F3145,DISPLAY MEMORY ADDRESS EXTENSION ,,
P3-F3167,WRITE DATA SELECTION,,
P3-F3222,TRANSFER PACEMAKER2 U20E0,,
P3-F3431,PC link child office setup is disregarded.,,
P3-F3563,ROBOT STATE PL,,
P3-F0110,NUMBER OF ENTERED KEYS,,
P3-F1100,8-2 END JUDGMENT AT TIME,,
P3-F1243,DISPLAY U DATA (DEC. HEX.),,
P3-F1661,TIME -4 EVERY DAY,,
P3-F1980,CYCLE TIME (HOME POSITION) R/B-64,,
P3-F2035,BASE OF INDIRECT ADDRESS OF CONVERSION TABLE,,
P3-F2145,P2-L7:S9 NO CONNECTION,,
P3-F2288,TRANSFER INDIRECT ADDRESS,,
P3-F2354,NOT CHOOSE,,
P3-F2574,DEFAULT VALUE ROBOT SETTING,,
P3-F3047,DISPLAY MEMORY ADDRESS,,
P3-F3212,TRANSFER PACEMAKER1 U20E6,,
P3-F3476,PC link child office setup is disregarded.,,
P3-F0166,MANUAL OPERATION SW20-TIM19,,
P3-F0573,L1:S6 DISCONNECTION DISPLAY,,
P3-F1310,ADD HEXADECIMAL PART TO INDIRECT ADDRESS (P1),,
P3-F1442,L7:S52 NO CONNECTION,,
P3-F1530,ROBOT SELECTION(MANU.-6)(TIP FORMING OFF),,
P3-F2212,NODE5 Å® ANDON,,
P3-F2410,COUNT UP COUNT1,,
P3-F2564,DEFAULT VALUE ROBOT SETTING,,
P3-F2696,EXTRACTION BIT POSITION,,
P3-F3136,WRITE DATA SELECTION,,
P3-F3246,SET WRITE DATA,,
P3-F3323,L3(PC-LINK):S3 DISCONNECTION DISPLAY,,
P3-F0002,INITIALIZE MEASUREMENT OF CYCLE TIME,,
P3-F0123,RETURN END PL (MANUAL 3/3),,
P3-F0530,P1-L6 NO ERROR,,
P3-F0893,VISION 1-8 IN DISCONNECTED STATE,,
P3-F1135,EXCHANGE TIME -1,,
P3-F1454,L7:S55 NO CONNECTION,,
P3-F2235,NODE28 Å® ANDON,,
P3-F2367,MATERIAL HAND FAILURE EXTRACTION(1-32),,
P3-F2730,INDIRECT ADDRESS TRANSFER,,
P3-F2796,PC link child office setup is disregarded.,,
P3-F3159,WRITE DATA SELECTION,,
P3-F3731,SET WRITE DATA,,
P3-F0179,MANUAL OPERATION SW34-TIM33,,
P3-F0300,CYCLE TIME PROCESS COMPLETION RB-6,,
P3-F0476,TOTAL FAULT PL(2/2),,
P3-F1004,DURING THE TIME CHOICE (SETTING),,
P3-F1554,ROBOT SELECTION(MANU.-2)(TIP FORMING OFF),,
P3-F1565,ROBOT SELECTION(MANU.-7)(TIP FORMING ON),,
P3-F2313,DISPLAY ALLOTMENT SETTING,,
P3-F2445,RESET LIFTER COMPLETED BIT,,
P3-F3116,LOG PAGE 2,,
P3-F0345,R/B-17 FAILURE,,
P3-F0664,L1:S50 ALARM DISPLAY,,
P3-F0785,L7:S5 ALARM DISPLAY,,
P3-F1357,TIP EXCHANGE TIME,,
P3-F1401,P2-L1~L8 COMMUNICATION ALARM,,
P3-F1434,L7:S50 NO CONNECTION,,
P3-F1687,TIME -7 EVERY DAY,,
P3-F1841,FREQUENCY OF ALARM 31,,
P3-F1874,L3:N31 ALARM DISPLAY,,
P3-F2303,TRANSFER ADDRESS DISPLAY,,
P3-F2402,RESET MATERIAL HAND COMPLETED BIT,,
P3-F2765,ADDRESS SET INFORMATION,,
P3-F3425,PC link child office setup is disregarded.,,
P3-F3524,PC link child office setup is disregarded.,,
P3-F3667,WRITE DATA SELECTION,,
P3-F0368,R/B-25 FAILURE,,
P3-F0753,L5:N8 NORMAL DISPLAY,,
P3-F0863,P2-L4:S4 NORMAL DISPLAY,,
P3-F1589,LIGHTING OF TIME-7 LAMP(TIP FORMING ON),,
P3-F1611,LIGHTING OF MANU.-2 LAMP(TIP FORMING ON),,
P3-F1831,L3:N26 NORMAL DISPLAY,,
P3-F1886,ROBOT ALARM,,
P3-F2029,EX.CAR TYPE INTERCHANGE DYSPLAY TERMINAL4,,
P3-F2832,PALLET STATUS TRANSFER,,
P3-F3745,SET WRITE DATA,,
P3-F3756,SHIFT LOG DATA,,
P3-F0149,MANUAL OPERATION SW3-TIM2,,
P3-F1216,CONSTANT 80,,
P3-F1326,L6:S7 DISCONNECTION DISPLAY,,
P3-F1645,TIME -2 EVERY DAY,,
P3-F1656,TIME3-2 EXCESS ON A DAY OF THE WEEK,,
P3-F2019,EX.CAR TYPE INFORMATION DYAPLAY TERIMINAL4,,
P3-F2118,P2-L7:S3 NORMAL DISPLAY,,
P3-F2679,EXTRACTION BIT STATUS,,
P3-F2844,EXTENDED PRODUCTION INSTRUCTION4 CHOICE,,
P3-F2877,EXTRACTION BIT POSITION,,
P3-F3636,ID7 SELECTING DISPLAY,,
P3-F3647,ALARM DISPLAY CLEAR,,
P3-F0216,CYCLE TIME-OVER. BIT TRANSFER,,
P3-F0359,CYCLE TIME HOME POSITION R/B-26,,
P3-F0414,END OF CYCLE TIME R/B19,,
P3-F0447,BASE OF INDIRECT ADDRESS FOR L,,
P3-F0953,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F0964,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F1624,LAMP INDICATION OF THE CHOSEN TIME,,
P3-F1899,CYCLE TIME (END OF PROCESS) R/B-36,,
P3-F1998,EX TERMINAL #1 TRANSFER MODEL CODE,,
P3-F2339,TRANSFER ADDRESS DISPLAY,,
P3-F2614,RESET ROBOT R DISPLAY(33-64),,
P3-F3549,PC link child office setup is disregarded.,,
P3-F3725,SET WRITE DATA,,
P3-F0228,MANUAL (2/3) TIME-OVER OCCURRENCE,,
P3-F0316,CYCLE TIME PROCESS COMPLETION RB-12,,
P3-F0327,CYCLE TIME PROCESS COMPLETION RB-16,,
P3-F0558,L1:S2 NO CONNECTION,,
P3-F0778,L7:S3 DISCONNECTION DISPLAY,,
P3-F0822,L8:S8 NO CONNECTION,,
P3-F0943,DIRECTION FOR THE TIP EXCHANGE(TIME-1)(TIP FORMING OFF),,
P3-F1229,MULTIPLY BY TWO,,
P3-F1306,CONSTANT FOR MASKING DATA BEFORE CONVERSION,,
P3-F1856,FREQUENCY OF ALARM 46,,
P3-F2824,INDIRECT ADDRESS TRANSFER,,
P3-F3517,PC link child office setup is disregarded.,,
P3-F0724,L3:N11 ALARM DISPLAY,,
P3-F1505,R/B 1-32 TIP EXCHANGE COMPLETION(PERIODICAL)(TIP FORMING ON),,
P3-F1967,CYCLE TIME (HOME POSITION) R/B-59,,
P3-F2429,SET MATERIAL HAND LOADING OK BIT,,
P3-F3182,INPUT SCREEN DISPLAY,,
P3-F3309,TRANSFER ANDON INFORMATION,,
P3-F3391,FREQUENCY OF ALARM 62,,
P3-F3408,PC link child office setup is disregarded.,,
P3-F0714,L3:N6 ALARM DISPLAY,,
P3-F0923,P2-L6:N9 ALARM DISPLAY,,
P3-F1280,INDIRECT ADDRESS TABLE OF BIT POSITION OF MAXIMUM V,,
P3-F1825,L3:N23 NORMAL DISPLAY,,
P3-F2182,P2-L8:S9 NORMAL DISPLAY,,
P3-F2518,CALCULATION INDIRECT ADDRESS ROBOT SPECIFICATION,,
P3-F2529,TRANSFER ROBOT R SETTING(1h) ,,
P3-F2815,CLEAR DISPLAY R/L,,
P3-F3194,SET L PROCESS ROBOT CONNECTION,,
P3-F0280,TRANS FOR TIP CHANGE SIGNAL,,
P3-F0649,L1:S46 DISCONNECTION DISPLAY,,
P3-F0836,L8:S12 DISCONNECTION DISPLAY,,
P3-F1292,Sorting end judging -1,,
P3-F3261,SET WRITE DATA,,
P3-F3690,INPUT SCREEN DISPLAY,,
P3-F0292,CYCLE TIME HOME POSITION R/B-3,,
P3-F0617,L1:S22 NO CONNECTION,,
P3-F0639,L1:S44 NORMAL DISPLAY,,
P3-F1172,CLEAR ALARM DATA,,
P3-F1194,FREQUENCY OF ALARM 6,,
P3-F2041,MASKING OF AFTER CONVERSION DATA,,
P3-F3251,SET WRITE DATA,,
P3-F3350,L3(PC-LINK):S8 NO CONNECTION,,
P3-F3460,PC link child office setup is disregarded.,,
P3-F0194,MANUAL OPERATION SW50-TIM49,,
P3-F1371,DIRECTION FOR THE TIP EXCHANGE(TIME-8)(TIP FORMING OFF),,
P3-F1382,CONFIRMATION OF 1ST. TIP EXCHANGE COMP.(TIP FORMING OFF) ,,
P3-F3230,TRANSFER PACEMAKER2 U20E8,,
P3-F3362,L3(PC-LINK):S11 NORMAL DISPLAY,,
P3-F3593,L1:S32 ALARM DISPLAY,,
P3-F0492,P1:L1:S51 FAULT DISPLAY,,
P3-F0069,MANUAL1/3 STORE KEY ENTRY STATE,,
P1-F0200,AC151 JIG ACTION(1ST AREA),,
P1-F0290,AC030 ANDON OUTPUT,,
P1-F0238,LAMP OUTPUT 4,,
P1-F0199,AC151 END,,
P1-F0108,TRANSFER AREA MASTER ON INTERRUPT FAULT,,
P1-F0137,5ST AREA AUTOMATIC RUNNING OFF FAULT,,
P1-F0367,PARTS SET CONFIRMATION 6,,
P2-F0174,To EDC Source Status - SpareData 1,,
P2-F0131,To EDC CycleStep2.SpareSINT,,
P2-F0580,To EDC Quality-DATA 5,,
P2-F0577,To EDC Quality-DATA 2,,
P2-F0558,To EDC Quality-DATA 2,,
P2-F0532,To EDC Quality-DATA 3,,
P2-F0091,To EDC Quality.ToolCommandType,,
P2-F0526,To EDC Quality-DATA 10,,
P2-F0477,To EDC Quality-DATA 3,,
P2-F0468,To EDC Quality-DATA 7,,
P2-F0457,To EDC Quality-DATA 9,,
P2-F0185,To EDC Quality-DATA 1,,
P2-F0007,To EDC Quality.ToolCommandType,,
P2-F0412,To EDC Quality-DATA 9,,
P2-F0400,To EDC Quality-DATA 10,,
P2-F0398,To EDC Quality-DATA 8,,
P2-F0078,To EDC Quality.ToolCommandType,,
P2-F0349,To EDC Quality-DATA 9,,
P2-F0192,To EDC Quality-DATA 1,,
P2-F0330,To EDC Quality-DATA 6,,
P2-F0166,To EDC Quality.ToolCommandType,,
P2-F0314,To EDC Quality-DATA 4,,
P2-F0107,To EDC Quality-DATA 6,,
P2-F0028,To EDC Quality.BodyNum2ndINT,,
P3-F1152,Setting number of transfer data:FL-Net communication area for processes[18d words](P3-R300~P3-R311),,
P3-F1240,EX DEVICE DISPLAY DATA (DEC. HEX.),,
P3-F1350,L6:S13 DISCONNECTION DISPLAY,,
P3-F3033,DISPLAY MEMORY ADDRESS,,
P3-F3044,DISPLAY MEMORY ADDRESS EXTENSION ,,
P3-F3297,ID6 SELECTING DISPLAY,,
P3-F3396,PC link child office setup is disregarded.,,
P3-F3583,SET R LOCATING ROBOT FAILURE/IF PANEL SETTING,,
P3-F3594,L1:S32 DISCONNECTION DISPLAY,,
P3-F0031,L7:S15 NO CONNECTION,,
P3-F0042,L7:S42 DISCONNECTION DISPLAY,,
P3-F0152,MANUAL OPERATION SW6-TIM5,,
P3-F0493,DISPLAY DATA (DEC. HEX.),,
P3-F0609,L1:S15 DISCONNECTION DISPLAY,,
P3-F0691,L2:N10 NORMAL DISPLAY,,
P3-F0790,CUT OFF STATE,,
P3-F1164,L7:S6 DISCONNECTION DISPLAY,,
P3-F2297,BIT POSITION TRANSFER,,
P3-F2396,RESET MATERIAL HAND ABNORMAL BIT,,
P3-F2770,SPECIFICATION CONTROL FRAME,,
P3-F3144,DISPLAY MEMORY ADDRESS,,
P3-F3166,INPUT SCREEN DISPLAY,,
P3-F3430,PC link child office setup is disregarded.,,
P3-F3562,DISPLAY ROBOT PROGRAM No.,,
P3-F0054,VALIDATE L 4 BITS H 8 BITS.(PIF. AND PALLET OTHER),,
P3-F0197,MANUAL OPERATION SW53-TIM52,,
P3-F0230,MODEL CODE SETTING SCREEN,,
P3-F0450,P2-L6:N2 ALARM DISPLAY,,
P3-F1572,LIGHTING OF TIME-5 LAMP(TIP FORMING ON),,
P3-F2232,NODE25 Å® ANDON,,
P3-F2870,SETTING VALUE EXTRACTION,,
P3-F3211,TRANSFER PACEMAKER1 U20E5,,
P3-F3233,TRANSFER PACEMAKER2 U20EB,,
P3-F3288,ID2 SELECTING DISPLAY,,
P3-F3475,PC link child office setup is disregarded.,,
P3-F3640,ID8 FAULT DETAIL DISPLAY,,
P3-F0099,NUMBER OF ENTERED KEYS,,
P3-F0385,CYCLE TIME (HOME OF PROCESS) R/B-4,,
P3-F0572,L1:S6 ALARM DISPLAY,,
P3-F1089,6-1 BEGINNING JUDGMENT AT TIME,,
P3-F1111,CONFIRMATION OF 3ST. TIP EXCHANGE COMP.(TIP FORMING OFF) ,,
P3-F1265,L7:S45 NO CONNECTION,,
P3-F3069,INDIRECT ADDRESS TRANSFER,,
P3-F3223,TRANSFER PACEMAKER2 U20E1,,
P3-F3322,L3(PC-LINK):S3 NORMAL DISPLAY,,
P3-F0001,P3 SEQUENCE SOFTWARE VERSION NUMBER,,
P3-F0375,OTHER ST INFORMATION,,
P3-F1211,PALLET DIAGRAM BEING DISPLAYED,,
P3-F1365,DIRECTION FOR THE TIP EXCHANGE(TIME-5)(TIP FORMING OFF),,
P3-F1376,DIRECTION FOR THE TIP EXCHANGE(MANU.-2)(TIP FORMING ON),,
P3-F1541,TIME -3 ROBOT SELECTION(TIP FORMING ON),,
P3-F1651,TIME -3 EVERY DAY,,
P3-F1662,TIME4-2 SAME DAY OF THE WEEK,,
P3-F1684,TIME7-1 EXCESS ON A DAY OF THE WEEK,,
P3-F2036,TEN-KEY PAD ENTRY SUBROUTINE,,
P3-F2146,P2-L7:S10 NORMAL DISPLAY,,
P3-F2168,P2-L8:S5 DISCONNECTION DISPLAY,,
P3-F2267,TRANSFER ADDRESS DISPLAY,,
P3-F2300,TRANSFER INDIRECT ADDRESS,,
P3-F2454,LIFTER ABNORMAL EXTRACTION(1-32),,
P3-F3312,L3(PC-LINK):S1 NORMAL DISPLAY,,
P3-F3334,L3(PC-LINK):S5 ALARM DISPLAY,,
P3-F3345,L3(PC-LINK):S7 NO CONNECTION,,
P3-F3664,INPUT SCREEN DISPLAY,,
P3-F3697,WRITE DATA SELECTION,,
P3-F0068,ABNORMALITY,,
P3-F0167,MANUAL OPERATION SW21-TIM20,,
P3-F0178,MANUAL OPERATION SW33-TIM32,,
P3-F1311,ADD HEXADECIMAL PART TO INDIRECT ADDRESS (P3),,
P3-F1443,L7:S53 NORMAL DISPLAY,,
P3-F1531,ROBOT SELECTION(MANU.-6)(TIP FORMING ON),,
P3-F1564,ROBOT SELECTION(MANU.-7)(TIP FORMING OFF),,
P3-F2213,NODE6 Å® ANDON,,
P3-F2312,DISPLAY ALLOTMENT SETTING,,
P3-F2411,MATERIAL HAND LOADING OK EXTRACTION(1-32),,
P3-F2444,SET LIFTER COMPLETED BIT,,
P3-F2565,DEFAULT VALUE ROBOT SETTING,,
P3-F2697,EXTRACTION BIT STATUS,,
P3-F3137,INPUT SCREEN DISPLAY,,
P3-F3247,SET WRITE DATA,,
P3-F0113,OUTPUT SELECTED SIGNAL.,,
P3-F0146,TRANSFER OPERATION CYCLE TIMER SETTING(3/3),,
P3-F0399,CYCLE TIME (HOME OF PROCESS) R/B-11,,
P3-F0564,L1:S4 ALARM DISPLAY,,
P3-F0883,P2-L5:S2 DISCONNECTION DISPLAY,,
P3-F0894,CUT OFF STATE READING,,
P3-F1103,CLEAR TIME SELECTION SWITCH (MANUAL),,
P3-F1136,TIP EXCHANGE DIRECTIONS,,
P3-F1235,CALCULATE INDIRECT ADDRESS,,
P3-F1983,READ MODEL CODE (EX 4 VEHICLE),,
P3-F2126,P2-L7:S5 NORMAL DISPLAY,,
P3-F2159,P2-L8:S3 ALARM DISPLAY,,
P3-F2247,TRANSFER ADDRESS DISPLAY,,
P3-F2258,ADDRESS EXTENSION TRANSFER,,
P3-F2368,MATERIAL HAND COMPLETED EXTRACTION(1-32),,
P3-F2478,PROCESS ROBOT CONNECT STATION EXTRACTION(1-32),,
P3-F2489,TRANSFER ROBOT R SETTING(1h) ,,
P3-F2577,DEFAULT VALUE ROBOT SETTING,,
P3-F3732,SET WRITE DATA,,
P3-F0301,CYCLE TIME HOME POSITION R/B-6,,
P3-F0477,CHANGE SCREEN UPON ALARM 1,,
P3-F0752,L5:N7 ALARM DISPLAY,,
P3-F0862,P2-L4:S3 NO CONNECTION,,
P3-F1005,ROBOT SELECT SWITCH PUSH,,
P3-F1555,ROBOT SELECTION(MANU.-2)(TIP FORMING ON),,
P3-F1588,LIGHTING OF TIME-7 LAMP(TIP FORMING OFF),,
P3-F1610,LIGHTING OF MANU.-2 LAMP(TIP FORMING OFF),,
P3-F1830,L3:N25 ALARM DISPLAY,,
P3-F2028,BASE OF INDIRECT ADDRESS OF CONVERSION TABLE,,
P3-F3117,ALARM DISPLAY CLEAR,,
P3-F3744,SET WRITE DATA,,
P3-F0258,OPEN RETURN CONFIRMATION WINDOW,,
P3-F0269,MODEL CONVERSION TABLE 2 SCREEN,,
P3-F0324,CYCLE TIME HOME POSITION R/B-14,,
P3-F0346,CYCLE TIME PROCESS COMPLETION RB-22,,
P3-F0599,L1:S13 NORMAL DISPLAY,,
P3-F0786,L7:S5 DISCONNECTION DISPLAY,,
P3-F0940,NOT ARRIVE AT TIME / ALL ROBOT LAMP ON & OFF,,
P3-F0995,ALL ROBOT TIP EXCHANGE COMPLETION(TIP FORMING OFF),,
P3-F1028,3-2 END JUDGMENT AT TIME,,
P3-F1402,K STORAGE,,
P3-F1842,FREQUENCY OF ALARM 32,,
P3-F2766,ADDRESS SET INFORMATION,,
P3-F3019,DISPLAY MEMORY ADDRESS EXTENSION ,,
P3-F3415,PC link child office setup is disregarded.,,
P3-F3426,PC link child office setup is disregarded.,,
P3-F0358,CYCLE TIME PROCESS COMPLETION RB-26,,
P3-F0369,CYCLE TIME PROCESS COMPLETION RB-30,,
P3-F0446,P2-L6:N1 NORMAL DISPLAY,,
P3-F0952,TIME -5 ROBOT SELECTION(TIP FORMING OFF),,
P3-F1887,ROBOT ALARM SCREEN,,
P3-F1898,CYCLE TIME (HOME POSITION) R/B-35,,
P3-F2338,ADDRESS EXTENSION TRANSFER,,
P3-F2833,CONVEYOR ATTENDED STATUS TRANSFER,,
P3-F3548,PC link child office setup is disregarded.,,
P3-F3724,SET WRITE DATA,,
P3-F3757,SHIFT LOG DATA,,
P3-F0315,CYCLE TIME HOME POSITION R/B-11,,
P3-F1129,OPEN CONFIRMATION WINDOW,,
P3-F1305,CONSTANT FOR MASKING DATA AFTER CONVERSION,,
P3-F1437,L7:S51 DISCONNECTION DISPLAY,,
P3-F1822,L3:N21 ALARM DISPLAY,,
P3-F1855,FREQUENCY OF ALARM 45,,
P3-F1877,DATA STORAGE L,,
P3-F3527,PC link child office setup is disregarded.,,
P3-F0217,FOR MASKING UPPER 9 BITS (BECAUSE OF 23 MANUAL OPERATION),,
P3-F0415,CYCLE TIME (HOME OF PROCESS) R/B-19,,
P3-F0965,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F1504,R/B 1-32 TIP EXCHANGE COMPLETION(PERIODICAL)(TIP FORMING OFF),,
P3-F1625,LAMP INDICATION OF THE CHOSEN TIME,,
P3-F1966,CYCLE TIME (PROCESS COMPLETION) R/B-59,,
P3-F1999,EX TERMINAL #2 TRANSFER MODEL CODE,,
P3-F2428,SET MATERIAL HAND LOADING OK BIT,,
P3-F2615,RESET ROBOT L DISPLAY(33-64),,
P3-F3181,WRITE DATA SELECTION,,
P3-F3308,TRANSFER ANDON INFORMATION,,
P3-F0438,END OF CYCLE TIME R/B31,,
P3-F0537,DISPLAY P1-L10 ERROR CODE,,
P3-F0614,L1:S22 NORMAL DISPLAY,,
P3-F0713,L3:N6 NORMAL DISPLAY,,
P3-F0768,L6:S4 NORMAL DISPLAY,,
P3-F0878,P2-L4:S7 NO CONNECTION,,
P3-F0911,OFF CONDITION OF ENDURANCE PB,,
P3-F1901,R/B33 -HOME POSITION,,
P3-F1978,CYCLE TIME (HOME POSITION) R/B-63,,
P3-F2737,SETTING VALUE EXTRACTION,,
P3-F2748,INDIRECT ADDRESS TRANSFER,,
P3-F2847,DISPLAY SLAT CONVEYOR SETTING,,
P3-F3518,PC link child office setup is disregarded.,,
P3-F3639,ID8 SELECTING DISPLAY,,
P3-F0648,L1:S46 ALARM DISPLAY,,
P3-F0725,L3:N12 NORMAL DISPLAY,,
P3-F3409,PC link child office setup is disregarded.,,
P3-F3491,PC link child office setup is disregarded.,,
P3-F0825,L8:S9 ALARM DISPLAY,,
P3-F0979,COUNTER JUDGMENT EFFECTIVE or VOID ,,
P3-F1281,OFFSET VALUE OF INDIRECT ADDRESS OF DESTINATION OF ,,
P3-F2040,MASKING OF BEFORE CONVERSION DATA,,
P3-F2183,P2-L8:S9 ALARM DISPLAY,,
P3-F2706,INDIRECT ADDRESS TRANSFER,,
P3-F3195,SET R LOCATING ROBOT CONNECTION,,
P3-F3250,SET WRITE DATA,,
P3-F0837,L8:S12 ALARM DISPLAY,,
P3-F1381,TIP EXCHANGE TIME PL(ONE AND OFF LIGHT,,
P3-F3361,ST INFORMATION(NODE 100),,
P3-F3570,SET R PROCESS ROBOT COMPLETED,,
P3-F0293,CYCLE TIME PROCESS COMPLETION RB-4,,
P3-F0409,CYCLE TIME (HOME OF PROCESS) R/B-16,,
P3-F0739,L5:N1 NORMAL DISPLAY,,
P3-F0849,L8:S15 ALARM DISPLAY,,
P3-F1030,REAL TIME MINUTE GET,,
P3-F1173,FREQUENCY OF WORK PIECE SETTING ALARM,,
P3-F1195,FREQUENCY OF ALARM 7,,
P3-F1250,PALLET STATE PL,,
P3-F1272,SELECT ALARM OF LARGEST FREQUENCY,,
P3-F1608,LIGHTING OF MANU.-1 LAMP(TIP FORMING OFF),,
P3-F3274,DATA SELECT MEMORY,,
P3-F3351,ST INFORMATION(NODE 100),,
P3-F3461,PC link child office setup is disregarded.,,
P3-F0283,ERROR CONTENTS LINE No.2,,
P1-F0046,INTERLOCK SITUATION 4,,
P1-F0052,SFC CONTROL,,
P1-F0163,OPERATION BOX SELECTION,,
P1-F0291,EMERGENCY STOP DISPLAY 1,,
P2-F0106,To EDC UserConfig-EQID #,,
P2-F0175,To EDC Source Status - SpareData 2,,
P2-F0559,To EDC Quality-DATA 3,,
P2-F0533,To EDC Quality-DATA 4,,
P2-F0529,To EDC Quality-JOB STATUS,,
P2-F0090,To EDC Quality.ToolCommandType,,
P2-F0503,To EDC Quality-JOB STATUS,,
P2-F0476,To EDC Quality-DATA 2,,
P2-F0469,To EDC Quality-DATA 8,,
P2-F0184,To EDC Quality-DATA 1,,
P2-F0088,To EDC Quality.ToolCommandType,,
P2-F0456,To EDC Quality-DATA 8,,
P2-F0399,To EDC Quality-DATA 9,,
P2-F0077,To EDC Quality.ToolCommandType,,
P2-F0348,To EDC Quality-DATA 8,,
P2-F0004,To EDC Quality.ToolCommandType,,
P2-F0331,To EDC Quality-DATA 7,,
P2-F0193,To EDC Quality-DATA 1,,
P2-F0315,To EDC Quality-DATA 5,,
P2-F0029,To EDC Quality.AVIPrgNum,,
